discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/farid-simaika,Farid SIMAIKA,Egypt,EG,EGY
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/michael-riley-galitzen,Michael Riley GALITZEN,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elizabeth-becker-pinkston,Elizabeth BECKER-PINKSTON,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/georgia-v-coleman,Georgia V. COLEMAN,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,10m platform women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/laura-sjoqvist,Laura SJÖQVIST,Sweden,SE,SWE
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard men,Men,GOLD,Athlete,,,Pete Desjardins,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-riley-galitzen,Michael Riley GALITZEN,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/farid-simaika,Farid SIMAIKA,Egypt,EG,EGY
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/helen-meany,Helen MEANY,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/dorothy-poynton-hill,Dorothy POYNTON-HILL,United States of America,US,USA
Diving,amsterdam-1928,Amsterdam,Netherlands,Europe,3m springboard women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/georgia-v-coleman,Georgia V. COLEMAN,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/paul-vincent-costello,Paul Vincent COSTELLO,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,GOLD,GameTeam,United States team,,Charley McIlvaine,United States of America,US,USA
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,SILVER,GameTeam,Canada team,,"Joe Wright, Jr.",Canada,CA,CAN
Rowing,amsterdam-1928,Amsterdam,Netherlands,Europe,double sculls 2x men,Men,SILVER,GameTeam,Canada team,https://olympics.com/en/athletes/john-schofield-guest,John Schofield GUEST,Canada,CA,CAN
